Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var9,Var11,Var12,Var13,Var14,Var15,Var16
MSG,3,1,1,A646B3,1,2025/08/08 02:48:59.078,2025/08/08 02:48:59.109,2175,42.19514,-71.36369,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:48:59.665,2025/08/08 02:48:59.708,2175,42.19519,-71.36413,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:00.202,2025/08/08 02:49:00.253,2175,42.19523,-71.36444,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:00.602,2025/08/08 02:49:00.637,2175,42.19527,-71.3647,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:01.117,2025/08/08 02:49:01.131,2175,42.19528,-71.36507,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:01.565,2025/08/08 02:49:01.618,2150,42.19532,-71.3654,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:02.073,2025/08/08 02:49:02.112,2150,42.19537,-71.36569,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:02.488,2025/08/08 02:49:02.498,2175,42.19542,-71.366,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:02.995,2025/08/08 02:49:03.039,2175,42.19541,-71.36629,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:03.436,2025/08/08 02:49:03.477,2175,42.19546,-71.36661,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:04.957,2025/08/08 02:49:05.005,2175,42.1956,-71.3677,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:05.476,2025/08/08 02:49:05.500,2175,42.1956,-71.368,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:05.964,2025/08/08 02:49:05.991,2175,42.19565,-71.36834,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:06.407,2025/08/08 02:49:06.428,2175,42.19569,-71.36859,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:06.926,2025/08/08 02:49:06.971,2175,42.19574,-71.36894,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:07.516,2025/08/08 02:49:07.571,2175,42.19579,-71.36937,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:08.020,2025/08/08 02:49:08.064,2175,42.19583,-71.36968,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:08.535,2025/08/08 02:49:08.558,2175,42.19588,-71.37006,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:09.535,2025/08/08 02:49:09.542,2150,42.19597,-71.37075,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:09.967,2025/08/08 02:49:09.979,2150,42.19602,-71.37108,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:10.473,2025/08/08 02:49:10.521,2150,42.19606,-71.37143,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:10.942,2025/08/08 02:49:10.962,2150,42.19611,-71.37168,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:12.103,2025/08/08 02:49:12.158,2150,42.19624,-71.37256,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:13.069,2025/08/08 02:49:13.087,2150,42.19633,-71.37324,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:13.629,2025/08/08 02:49:13.634,2125,42.19639,-71.37357,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:14.034,2025/08/08 02:49:14.070,2125,42.19644,-71.37389,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:14.462,2025/08/08 02:49:14.506,2125,42.19647,-71.37424,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:14.987,2025/08/08 02:49:14.999,2125,42.19653,-71.3746,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:15.543,2025/08/08 02:49:15.598,2125,42.19656,-71.37493,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:15.968,2025/08/08 02:49:15.982,2125,42.19662,-71.3753,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:16.436,2025/08/08 02:49:16.473,2125,42.19667,-71.37555,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:16.960,2025/08/08 02:49:16.966,2125,42.19672,-71.376,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:17.463,2025/08/08 02:49:17.510,2125,42.19679,-71.37636,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:18.992,2025/08/08 02:49:19.040,2125,42.19695,-71.37741,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:20.431,2025/08/08 02:49:20.462,2125,42.19704,-71.37843,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:20.946,2025/08/08 02:49:20.956,2125,42.19711,-71.37874,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:21.401,2025/08/08 02:49:21.444,2125,42.19714,-71.37913,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:21.851,2025/08/08 02:49:21.883,2125,42.19718,-71.37939,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:22.269,2025/08/08 02:49:22.317,2125,42.19725,-71.37973,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:22.695,2025/08/08 02:49:22.705,2125,42.1973,-71.38005,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:23.275,2025/08/08 02:49:23.300,2125,42.19734,-71.38048,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:23.771,2025/08/08 02:49:23.792,2125,42.19737,-71.38079,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:24.253,2025/08/08 02:49:24.283,2125,42.19742,-71.38111,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:24.717,2025/08/08 02:49:24.721,2125,42.19748,-71.38142,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:25.187,2025/08/08 02:49:25.211,2125,42.19751,-71.38181,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:25.603,2025/08/08 02:49:25.647,2125,42.19756,-71.38207,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:26.057,2025/08/08 02:49:26.085,2125,42.19762,-71.38242,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:26.467,2025/08/08 02:49:26.521,2125,42.19766,-71.38267,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:26.868,2025/08/08 02:49:26.904,2125,42.19771,-71.38298,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:27.355,2025/08/08 02:49:27.395,2125,42.19774,-71.38328,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:27.940,2025/08/08 02:49:27.948,2125,42.1978,-71.38367,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:28.349,2025/08/08 02:49:28.381,2125,42.19785,-71.38392,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:28.945,2025/08/08 02:49:28.981,2150,42.19789,-71.38435,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:29.376,2025/08/08 02:49:29.418,2125,42.19797,-71.38469,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:29.848,2025/08/08 02:49:29.859,2150,42.19797,-71.38494,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:30.325,2025/08/08 02:49:30.349,2125,42.19803,-71.38529,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:30.808,2025/08/08 02:49:30.839,2125,42.19811,-71.38558,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:31.244,2025/08/08 02:49:31.276,2125,42.19811,-71.38584,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:31.811,2025/08/08 02:49:31.825,2125,42.19821,-71.38629,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:32.310,2025/08/08 02:49:32.365,2125,42.19826,-71.3866,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:32.713,2025/08/08 02:49:32.749,2125,42.1983,-71.38685,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:33.575,2025/08/08 02:49:33.622,2125,42.19839,-71.38744,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:33.990,2025/08/08 02:49:34.009,2125,42.19844,-71.38769,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:34.585,2025/08/08 02:49:34.609,2150,42.19849,-71.38814,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:35.096,2025/08/08 02:49:35.150,2125,42.19853,-71.38847,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:35.686,2025/08/08 02:49:35.702,2125,42.19862,-71.38885,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:36.214,2025/08/08 02:49:36.244,2125,42.19867,-71.38916,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:36.715,2025/08/08 02:49:36.738,2125,42.19872,-71.38947,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:37.240,2025/08/08 02:49:37.282,2150,42.19877,-71.3898,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:37.734,2025/08/08 02:49:37.773,2150,42.19881,-71.39016,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:38.296,2025/08/08 02:49:38.322,2150,42.1989,-71.39053,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:38.788,2025/08/08 02:49:38.813,2150,42.19895,-71.39088,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:39.237,2025/08/08 02:49:39.251,2150,42.199,-71.39114,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:39.708,2025/08/08 02:49:39.741,2150,42.19904,-71.39147,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:40.213,2025/08/08 02:49:40.234,2150,42.19909,-71.39184,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:40.736,2025/08/08 02:49:40.778,2150,42.19913,-71.39216,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:41.144,2025/08/08 02:49:41.163,2150,42.19917,-71.39241,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:41.725,2025/08/08 02:49:41.761,2150,42.19926,-71.39284,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:42.311,2025/08/08 02:49:42.360,2150,42.19931,-71.39322,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:42.836,2025/08/08 02:49:42.856,2150,42.19937,-71.39357,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:43.304,2025/08/08 02:49:43.345,2150,42.19945,-71.3939,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:43.726,2025/08/08 02:49:43.779,2150,42.19949,-71.39415,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:44.273,2025/08/08 02:49:44.326,2150,42.19958,-71.39453,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:44.796,2025/08/08 02:49:44.821,2150,42.1996,-71.39491,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:45.344,2025/08/08 02:49:45.367,2150,42.19968,-71.39522,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:45.818,2025/08/08 02:49:45.857,2125,42.19974,-71.39555,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:46.410,2025/08/08 02:49:46.456,2125,42.19979,-71.39599,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:47.001,2025/08/08 02:49:47.056,2125,42.19988,-71.39638,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:47.452,2025/08/08 02:49:47.495,2125,42.19993,-71.39663,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:48.010,2025/08/08 02:49:48.042,2125,42.19998,-71.39708,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:48.584,2025/08/08 02:49:48.640,2100,42.20007,-71.39746,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:49.151,2025/08/08 02:49:49.188,2100,42.20013,-71.39784,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:49.699,2025/08/08 02:49:49.735,2100,42.20018,-71.39821,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:50.286,2025/08/08 02:49:50.334,2100,42.20027,-71.39865,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:53.486,2025/08/08 02:49:53.503,2125,42.20064,-71.4009,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:54.052,2025/08/08 02:49:54.102,2125,42.20072,-71.40123,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:54.577,2025/08/08 02:49:54.597,2125,42.20077,-71.40168,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:55.018,2025/08/08 02:49:55.034,2125,42.20081,-71.40193,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:55.592,2025/08/08 02:49:55.632,2125,42.20086,-71.40238,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:56.043,2025/08/08 02:49:56.070,2125,42.20091,-71.40264,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:56.575,2025/08/08 02:49:56.615,2125,42.20095,-71.40308,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:57.109,2025/08/08 02:49:57.160,2150,42.201,-71.40345,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:57.704,2025/08/08 02:49:57.712,2150,42.20105,-71.40383,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:58.551,2025/08/08 02:49:58.582,2150,42.20114,-71.40439,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:59.072,2025/08/08 02:49:59.126,2150,42.20119,-71.40483,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:49:59.647,2025/08/08 02:49:59.675,2175,42.20123,-71.40519,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:00.160,2025/08/08 02:50:00.170,2175,42.20128,-71.40558,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:00.721,2025/08/08 02:50:00.766,2175,42.20137,-71.40595,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:01.278,2025/08/08 02:50:01.313,2175,42.20142,-71.40633,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:01.765,2025/08/08 02:50:01.804,2200,42.20147,-71.40673,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:02.262,2025/08/08 02:50:02.296,2200,42.20151,-71.40701,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:02.858,2025/08/08 02:50:02.896,2200,42.20155,-71.40745,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:03.892,2025/08/08 02:50:03.933,2200,42.20169,-71.40814,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:04.383,2025/08/08 02:50:04.425,2200,42.20174,-71.40845,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:04.785,2025/08/08 02:50:04.810,2225,42.20174,-71.40877,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:05.245,2025/08/08 02:50:05.297,2225,42.20179,-71.40902,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:05.791,2025/08/08 02:50:05.843,2225,42.20188,-71.40941,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:06.230,2025/08/08 02:50:06.280,2225,42.20188,-71.40966,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:06.720,2025/08/08 02:50:06.772,2225,42.20197,-71.41001,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:07.223,2025/08/08 02:50:07.264,2250,42.20202,-71.41037,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:07.772,2025/08/08 02:50:07.811,2250,42.20207,-71.41075,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:08.217,2025/08/08 02:50:08.249,2250,42.20212,-71.41107,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:08.769,2025/08/08 02:50:08.795,2250,42.20216,-71.41145,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:09.205,2025/08/08 02:50:09.233,2250,42.20221,-71.41171,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:09.658,2025/08/08 02:50:09.671,2250,42.20224,-71.41207,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:10.174,2025/08/08 02:50:10.214,2250,42.2023,-71.41235,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:10.743,2025/08/08 02:50:10.762,2275,42.20238,-71.41269,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:11.734,2025/08/08 02:50:11.746,2275,42.20247,-71.41338,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:12.152,2025/08/08 02:50:12.182,2275,42.20251,-71.41363,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:12.693,2025/08/08 02:50:12.727,2300,42.20256,-71.414,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:13.099,2025/08/08 02:50:13.113,2300,42.20261,-71.41425,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:14.195,2025/08/08 02:50:14.204,2325,42.20272,-71.41497,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:14.768,2025/08/08 02:50:14.802,2325,42.20282,-71.41535,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:15.307,2025/08/08 02:50:15.347,2325,42.20284,-71.41569,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:15.885,2025/08/08 02:50:15.897,2350,42.20288,-71.41606,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:16.457,2025/08/08 02:50:16.495,2350,42.20297,-71.41644,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:17.051,2025/08/08 02:50:17.095,2375,42.203,-71.41675,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:17.993,2025/08/08 02:50:18.024,2375,42.20309,-71.41733,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:18.543,2025/08/08 02:50:18.569,2375,42.20311,-71.41769,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:19.075,2025/08/08 02:50:19.114,2400,42.20316,-71.41806,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:19.484,2025/08/08 02:50:19.498,2400,42.2032,-71.41831,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:19.897,2025/08/08 02:50:19.933,2400,42.20325,-71.4185,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:20.316,2025/08/08 02:50:20.369,2400,42.20325,-71.41875,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:20.819,2025/08/08 02:50:20.861,2425,42.20328,-71.41905,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:21.255,2025/08/08 02:50:21.298,2425,42.20333,-71.41931,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:21.848,2025/08/08 02:50:21.899,2425,42.20337,-71.41969,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:22.385,2025/08/08 02:50:22.392,2425,42.20342,-71.42008,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:22.929,2025/08/08 02:50:22.938,2450,42.20343,-71.42037,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:23.460,2025/08/08 02:50:23.484,2450,42.20348,-71.42075,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:23.907,2025/08/08 02:50:23.925,2450,42.20352,-71.421,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:24.434,2025/08/08 02:50:24.469,2450,42.20356,-71.42129,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:25.015,2025/08/08 02:50:25.067,2475,42.20361,-71.42167,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:25.479,2025/08/08 02:50:25.507,2475,42.20361,-71.42193,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:25.916,2025/08/08 02:50:25.944,2475,42.20366,-71.42218,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:26.455,2025/08/08 02:50:26.490,2475,42.2037,-71.4225,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:26.916,2025/08/08 02:50:26.929,2500,42.2037,-71.42281,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:27.347,2025/08/08 02:50:27.365,2500,42.20375,-71.42306,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:27.933,2025/08/08 02:50:27.964,2500,42.2038,-71.42343,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:28.519,2025/08/08 02:50:28.563,2525,42.20384,-71.42374,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:29.016,2025/08/08 02:50:29.055,2525,42.20389,-71.42404,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:29.444,2025/08/08 02:50:29.492,2525,42.20389,-71.42429,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:29.852,2025/08/08 02:50:29.877,2525,42.20393,-71.42455,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:30.292,2025/08/08 02:50:30.314,2525,42.20393,-71.42487,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:30.752,2025/08/08 02:50:30.802,2525,42.20398,-71.42505,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:31.269,2025/08/08 02:50:31.296,2550,42.20403,-71.42543,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:31.811,2025/08/08 02:50:31.843,2550,42.20407,-71.42576,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:32.330,2025/08/08 02:50:32.385,2550,42.20407,-71.42605,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:32.791,2025/08/08 02:50:32.825,2550,42.20412,-71.42633,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:33.195,2025/08/08 02:50:33.210,2575,42.20417,-71.42659,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:33.743,2025/08/08 02:50:33.756,2575,42.20416,-71.42686,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:34.226,2025/08/08 02:50:34.247,2575,42.20421,-71.42717,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:34.803,2025/08/08 02:50:34.844,2575,42.20426,-71.42755,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:35.262,2025/08/08 02:50:35.283,2600,42.2043,-71.4278,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:35.747,2025/08/08 02:50:35.775,2600,42.2043,-71.42805,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:36.156,2025/08/08 02:50:36.208,2600,42.20435,-71.42838,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:36.684,2025/08/08 02:50:36.704,2600,42.20439,-71.42867,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:37.212,2025/08/08 02:50:37.248,2625,42.2044,-71.42895,0,0,0
MSG,3,1,1,A646B3,1,2025/08/08 02:50:37.707,2025/08/08 02:50:37.740,2625,42.20444,-71.42924,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:38.216,2025/08/08 02:50:38.233,2625,42.20445,-71.42953,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:38.719,2025/08/08 02:50:38.775,2625,42.20448,-71.42986,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:39.296,2025/08/08 02:50:39.324,2625,42.20453,-71.43017,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:39.781,2025/08/08 02:50:39.815,2625,42.20458,-71.43049,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:40.304,2025/08/08 02:50:40.359,2650,42.20457,-71.4308,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:40.846,2025/08/08 02:50:40.855,2650,42.20463,-71.43106,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:41.414,2025/08/08 02:50:41.453,2650,42.20468,-71.43144,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:41.832,2025/08/08 02:50:41.888,2650,42.20468,-71.4317,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:42.373,2025/08/08 02:50:42.384,2675,42.20472,-71.43202,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:42.806,2025/08/08 02:50:42.822,2675,42.20477,-71.43228,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:43.375,2025/08/08 02:50:43.419,2675,42.20482,-71.43259,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:43.877,2025/08/08 02:50:43.911,2675,42.20485,-71.43292,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:44.339,2025/08/08 02:50:44.351,2700,42.20485,-71.43317,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:44.849,2025/08/08 02:50:44.893,2700,42.20491,-71.43342,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:45.317,2025/08/08 02:50:45.335,2700,42.20494,-71.43373,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:45.787,2025/08/08 02:50:45.823,2725,42.20496,-71.434,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:46.318,2025/08/08 02:50:46.367,2725,42.20499,-71.43429,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:46.881,2025/08/08 02:50:46.915,2725,42.20503,-71.43467,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:47.476,2025/08/08 02:50:47.515,2725,42.20508,-71.43504,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:47.934,2025/08/08 02:50:47.955,2750,42.20512,-71.43523,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:48.894,2025/08/08 02:50:48.934,2750,42.20517,-71.43585,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:49.392,2025/08/08 02:50:49.427,2775,42.20519,-71.43611,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:49.936,2025/08/08 02:50:49.973,2775,42.20526,-71.43641,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:50.852,2025/08/08 02:50:50.900,2800,42.20528,-71.43694,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:51.284,2025/08/08 02:50:51.336,2800,42.20531,-71.43723,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:51.817,2025/08/08 02:50:51.833,2800,42.20538,-71.43751,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:52.880,2025/08/08 02:50:52.922,2825,42.20544,-71.4381,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:53.308,2025/08/08 02:50:53.357,2825,42.20544,-71.43835,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:53.862,2025/08/08 02:50:53.904,2850,42.20549,-71.43866,0,-1,
MSG,3,1,1,A646B3,1,2025/08/08 02:50:54.457,2025/08/08 02:50:54.504,2850,42.20552,-71.43898,0,-1,
